Trial,Greedy Size,Greedy Time,Random Size,Random Time,Maximal Size,Maximal Time
717,46,0.0001142999972216785,51,0.00010579999070614576,48,8.340000931639224e-05
718,50,0.00011320000339765102,52,0.00010619999375194311,50,8.33000085549429e-05
719,49,0.00011019999510608613,51,0.0001049999991664663,52,8.05000017862767e-05
720,49,0.00011439999798312783,52,0.00010750000365078449,53,8.489999163430184e-05
721,50,0.00011399999493733048,54,0.00010789999214466661,51,8.589999924879521e-05
722,46,0.0001112000027205795,52,0.00010869999823626131,51,8.630000229459256e-05
723,49,0.00012240000069141388,53,0.00010850001126527786,50,8.839998918119818e-05
724,50,0.00011510000331327319,54,0.00010859999747481197,54,8.870000601746142e-05
725,49,0.00011310000263620168,52,0.00010710000060498714,51,0.00010689999908208847
726,52,0.00011989999620709568,53,0.000112599998828955,52,9.509999654255807e-05
727,47,0.00014319999900180846,50,0.00011130000348202884,49,8.869999146554619e-05
728,48,0.00012100000458303839,51,0.00010930000280495733,54,8.669999078847468e-05
729,51,0.00012110000534448773,50,0.00011140000424347818,51,9.089999366551638e-05
730,49,0.00011189999349880964,51,0.00010649999603629112,50,8.30000062705949e-05
731,48,0.00011310000263620168,53,0.00010819999442901462,50,8.420000085607171e-05
732,52,0.00011789999553002417,51,0.0001100999943446368,53,0.00012169999536126852
733,49,0.00011470000026747584,51,0.00010810000821948051,53,8.569999772589654e-05
734,49,0.00011569999333005399,51,0.00011079999967478216,56,8.990000060293823e-05
735,48,0.00011559999256860465,52,0.00011180000728927553,53,8.879999222699553e-05
736,47,0.00011199999426025897,51,0.00010639999527484179,53,8.47000046633184e-05
737,48,0.00011499998799990863,51,0.00011000000813510269,51,8.800000068731606e-05
738,48,0.00011740000627469271,51,0.00011049999739043415,50,8.879999222699553e-05
739,52,0.00011730000551324338,51,0.00011040001118090004,51,9.049999061971903e-05
740,49,0.00011610001092776656,51,0.00011129998893011361,51,8.64000030560419e-05
741,51,0.00011400000948924571,53,0.00010659999679774046,54,9.139999747276306e-05
742,46,0.00014760000340174884,53,0.00011549999180715531,49,9.43000050028786e-05
743,51,0.00012530000822152942,48,0.00011000000813510269,51,9.000000136438757e-05
744,47,0.0001134999911300838,53,0.00010630000906530768,53,8.55999969644472e-05
745,50,0.00011499998799990863,54,0.00010820000898092985,54,8.639998850412667e-05
746,49,0.00011269999959040433,52,0.00010619999375194311,53,8.650000381749123e-05
747,49,0.00011549999180715531,49,0.0001078000059351325,48,8.47999908728525e-05
748,46,0.00011159999121446162,50,0.00010699999984353781,52,8.38999985717237e-05
749,49,0.00011420001101214439,52,0.000109500004327856,54,8.830000297166407e-05
750,49,0.00011510000331327319,56,0.00010859999747481197,50,8.660000457894057e-05
751,46,0.00011330000415910035,52,0.00010919998749159276,50,8.779999916441739e-05
752,50,0.00011749999248422682,53,0.00011759999324567616,50,8.38999985717237e-05
753,47,0.00011249999806750566,52,0.00010619999375194311,51,8.47000046633184e-05
754,51,0.00011750000703614205,49,0.00010940000356640667,48,8.520000847056508e-05
755,50,0.00011520000407472253,53,0.00010910000128205866,53,8.820000221021473e-05
756,48,0.00014429999282583594,54,0.00012310000602155924,48,9.14999982342124e-05
757,48,0.00011660000018309802,51,0.00011070001346524805,55,8.850000449456275e-05
758,49,0.00011690000246744603,50,0.00010730000212788582,51,8.509999315720052e-05
759,52,0.00011609999637585133,49,0.00010970000585075468,53,8.519999391864985e-05
760,48,0.00011260001338087022,50,0.00010680001287255436,47,8.410000009462237e-05
761,50,0.00011189999349880964,52,0.00010849999671336263,53,8.319999324157834e-05
762,49,0.00011589999485295266,52,0.00011019999510608613,53,8.97999998414889e-05
763,50,0.0001117999927373603,51,0.00010659999679774046,51,8.230000094044954e-05
764,50,0.00011850000009872019,52,0.00011209999502170831,50,9.119999594986439e-05
765,46,0.00011190000805072486,51,0.00011010000889655203,51,8.450000314041972e-05
766,48,0.00011449999874457717,51,0.00010730000212788582,51,8.38999985717237e-05
767,49,0.00011619999713730067,51,0.00010799999290611595,51,8.840000373311341e-05
768,51,0.00011389999417588115,51,0.00010730000212788582,51,8.47000046633184e-05
769,51,0.00011419999646022916,52,0.00010800000745803118,53,8.669999078847468e-05
770,50,0.00013699999544769526,53,0.0001151999895228073,53,9.940000018104911e-05
771,49,0.00011750000703614205,51,0.00010679999832063913,48,8.349999552592635e-05
772,51,0.00011449999874457717,52,0.00010750000365078449,50,8.310000703204423e-05
773,49,0.00011740000627469271,51,0.00011029999586753547,52,8.850000449456275e-05
774,49,0.00011979999544564635,51,0.00010989999282173812,52,8.930001058615744e-05
775,47,0.00011229999654460698,52,0.00010869999823626131,50,8.430000161752105e-05
776,46,0.00011390000872779638,51,0.00010590000601951033,50,8.410000009462237e-05
777,51,0.00011559999256860465,50,0.00010829999519046396,49,8.579999848734587e-05
778,48,0.00011360000644344836,53,0.00010609999299049377,51,8.430000161752105e-05
779,51,0.0001142999972216785,51,0.0001092999882530421,53,8.960001287050545e-05
780,51,0.0001201999984914437,54,0.0001066999975591898,51,8.38999985717237e-05
781,50,0.0001134999911300838,52,0.00010830000974237919,50,8.44999885885045e-05
782,49,0.00011130000348202884,49,0.00010399999155197293,49,8.030000026337802e-05
783,46,0.00010979999206028879,52,0.00010560000373516232,50,8.22000001790002e-05
784,45,0.00011229999654460698,52,0.00010800000745803118,52,8.579999848734587e-05
785,50,0.00013889999536331743,51,0.00011530000483617187,54,9.770000178832561e-05
786,51,0.00011920000542886555,51,0.00010959999053739011,51,8.890000754036009e-05
787,48,0.0001145999995060265,52,0.00010569998994469643,53,8.510000770911574e-05
788,47,0.00011210000957362354,52,0.00010600000678095967,50,8.22000001790002e-05
789,46,0.00011439999798312783,49,0.00010580000525806099,51,8.399999933317304e-05
790,50,0.0001176999940071255,53,0.00010879999899771065,53,8.939999679569155e-05
791,47,0.00011419999646022916,49,0.00010720000136643648,53,9.179998596664518e-05
792,49,0.00011350000568199903,49,0.00010509999992791563,49,8.47999908728525e-05
793,50,0.00011480000102892518,51,0.00011249999806750566,53,8.969999908003956e-05
794,49,0.00011330000415910035,52,0.00010639999527484179,54,8.64000030560419e-05
795,48,0.00011209999502170831,48,0.00010570000449661165,48,8.30000062705949e-05
796,49,0.00011359999189153314,53,0.0001078000059351325,52,8.650000381749123e-05
797,47,0.0001100999943446368,52,0.00010720000136643648,52,8.169999637175351e-05
798,50,0.00011829999857582152,49,0.00010959999053739011,52,8.830000297166407e-05
799,45,0.00015269999857991934,55,0.0001176999940071255,53,9.220000356435776e-05
800,52,0.0001250000059371814,53,0.00011059999815188348,51,8.689999231137335e-05
801,47,0.00012290000449866056,50,0.00011140000424347818,49,9.14999982342124e-05
802,49,0.00011920000542886555,51,0.00010999999358318746,51,8.709999383427203e-05
803,49,0.00011339999036863446,50,0.00010869999823626131,55,8.540000999346375e-05
804,52,0.00011639999866019934,53,0.00010930000280495733,48,8.779999916441739e-05
805,48,0.00011140000424347818,51,0.00010569998994469643,51,8.399999933317304e-05
806,46,0.00011680000170599669,49,0.0001205000007757917,51,0.00012240000069141388
807,46,0.00011439999798312783,51,0.0001083999959519133,50,8.650000381749123e-05
808,50,0.00011239999730605632,49,0.0001049999991664663,50,8.369999704882503e-05
809,51,0.00011700000322889537,53,0.0001109000004362315,53,8.839998918119818e-05
810,48,0.000112599998828955,50,0.00010410000686533749,48,8.199999865610152e-05
811,50,0.00011470000026747584,52,0.00010789999214466661,50,8.660000457894057e-05
812,49,0.00012820000119972974,49,0.00010930000280495733,53,8.910000906325877e-05
813,48,0.00010959999053739011,50,0.00011340000492054969,51,8.05000017862767e-05
814,46,0.00012639998749364167,49,0.00012110000534448773,53,8.919999527279288e-05
815,48,0.00011809999705292284,51,0.00011140000424347818,52,8.659999002702534e-05
816,48,0.00012280000373721123,51,0.00010770000517368317,49,8.229998638853431e-05
817,48,0.00011249999806750566,49,0.00010730000212788582,52,8.430000161752105e-05
818,50,0.00011529999028425664,51,0.00011049999739043415,51,8.840000373311341e-05
819,50,0.00011910000466741621,53,0.00011049999739043415,51,8.670000534038991e-05
820,49,0.00011930000619031489,50,0.0001092999882530421,51,8.690000686328858e-05
821,48,0.000112900001113303,49,0.00010479999764356762,48,8.179999713320285e-05
822,49,0.00011750000703614205,51,0.00010889999975915998,52,8.770001295488328e-05
823,48,0.00011579999409150332,50,0.00010560000373516232,52,8.499999239575118e-05
824,49,0.00011399999493733048,51,0.00010639999527484179,50,8.280000474769622e-05
825,50,0.0001171000039903447,51,0.00010910000128205866,53,8.930001058615744e-05
826,49,0.00011470000026747584,54,0.00010830000974237919,51,9.249999129679054e-05
827,49,0.000112900001113303,54,0.00010900000052060932,52,8.669999078847468e-05
828,51,0.0001548000000184402,52,0.00011359999189153314,51,9.200000204145908e-05
829,53,0.0001306999911321327,53,0.00012989999959245324,54,0.00012080000306013972
830,49,0.00011829999857582152,51,0.000109500004327856,53,8.890000754036009e-05
831,50,0.00011999999696854502,53,0.00011180000728927553,53,9.309999586548656e-05
832,50,0.00011550000635907054,53,0.00010909998673014343,54,9.010000212583691e-05
833,47,0.00011590000940486789,50,0.00011749999248422682,53,0.00013499999477062374
834,47,0.00011589999485295266,53,0.00010659999679774046,51,8.680000610183924e-05
835,49,0.00011389999417588115,51,0.00010869999823626131,52,8.949999755714089e-05
836,51,0.00012159999459981918,52,0.00011160000576637685,51,8.910000906325877e-05
837,48,0.00011490000179037452,51,0.00010720000136643648,51,8.670000534038991e-05
838,48,0.00012169999536126852,53,0.00010970000585075468,50,8.879999222699553e-05
839,51,0.00011549999180715531,50,0.0001078000059351325,51,8.579999848734587e-05
840,47,0.00011319998884573579,52,0.00010640000982675701,53,8.47999908728525e-05
841,51,0.00011389999417588115,52,0.00010659999679774046,49,8.33000085549429e-05
842,47,0.00014620000729337335,50,0.00011299998732283711,50,9.270000737160444e-05
843,54,0.00012029999925289303,54,0.00011340000492054969,53,9.209998825099319e-05
844,51,0.00011900000390596688,53,0.00011039999662898481,53,8.97999998414889e-05
845,50,0.00011570000788196921,49,0.00011019999510608613,51,8.879999222699553e-05
846,51,0.00011550000635907054,52,0.0001100999943446368,53,8.97999998414889e-05
847,51,0.0001171000039903447,51,0.00010789999214466661,54,8.579999848734587e-05
848,45,0.00011130000348202884,51,0.0001053000014508143,48,8.109999180305749e-05
849,52,0.00011500000255182385,54,0.00010799999290611595,53,8.610000077169389e-05
850,46,0.00011219999578315765,49,0.00010279999696649611,49,7.959999493323267e-05
851,48,0.0001154000055976212,50,0.00010819999442901462,52,8.460000390186906e-05
852,46,0.00011350000568199903,52,0.00010649999603629112,47,8.369999704882503e-05
853,49,0.00011929999163839966,51,0.00010960000508930534,49,8.959999831859022e-05
854,48,0.00011160000576637685,48,0.00010639999527484179,53,8.13000078778714e-05
855,49,0.00011500000255182385,50,0.00010710000060498714,49,8.830000297166407e-05
856,49,0.0001235000090673566,53,0.00011670000094454736,49,9.590000263415277e-05
857,48,0.00014220000593923032,51,0.0001281999866478145,51,0.00010980000661220402
858,45,0.0001142999972216785,45,0.00010590000601951033,51,8.510000770911574e-05
859,52,0.00020540000696200877,52,0.00019260001135990024,53,0.0001697999978205189
860,51,0.0002103000006172806,52,0.00023429999419022352,51,0.00016920000780373812
861,49,0.0001218999968841672,51,0.00010989999282173812,53,9.010000212583691e-05
862,53,0.00011589999485295266,54,0.00010980000661220402,53,8.629998774267733e-05
863,53,0.00011600001016631722,52,0.00010719998681452125,53,8.680000610183924e-05
864,47,0.00011419999646022916,51,0.00010689999908208847,50,8.569999772589654e-05
865,52,0.00012700000661425292,51,0.00010989999282173812,48,9.010000212583691e-05
866,50,0.00011470000026747584,54,0.00010699999984353781,49,8.610000077169389e-05
867,48,0.00010689999908208847,51,0.0001033000007737428,49,7.769999501761049e-05
868,49,0.00011470000026747584,54,0.00010849999671336263,55,9.31999966269359e-05
869,51,0.0001402000052621588,53,0.00012280000373721123,53,9.40000027185306e-05
870,50,0.00012120000610593706,53,0.00011199999426025897,53,9.14999982342124e-05
871,50,0.00011539999104570597,52,0.00010990000737365335,54,8.630000229459256e-05
872,48,0.00011839999933727086,52,0.00011169999197591096,49,9.169999975711107e-05
873,49,0.00011569999333005399,53,0.00010570000449661165,51,8.430000161752105e-05
874,53,0.00011789999553002417,51,0.00010940000356640667,54,8.929999603424221e-05
875,49,0.00011639999866019934,50,0.00010869999823626131,51,8.630000229459256e-05
876,51,0.00011399999493733048,50,0.00010689999908208847,46,8.420000085607171e-05
877,49,0.00011630001245066524,52,0.00010879999899771065,50,8.779999916441739e-05
878,47,0.000112599998828955,50,0.00010489999840501696,50,8.199999865610152e-05
879,51,0.00011489998723845929,52,0.00010820000898092985,53,8.459998934995383e-05
880,49,0.00011749999248422682,52,0.00010940000356640667,53,9.079999290406704e-05
881,49,0.00011369999265298247,52,0.00010820000898092985,52,8.81000014487654e-05
882,47,0.00011389999417588115,52,0.00010740000288933516,51,8.610000077169389e-05
883,50,0.0001340999879175797,52,0.00011750000703614205,53,8.89999937498942e-05
884,50,0.00011690000246744603,49,0.00010740000288933516,48,8.680000610183924e-05
885,49,0.00012100000458303839,51,0.00011000000813510269,51,8.549999620299786e-05
886,49,0.00012060000153724104,51,0.00011249999806750566,52,8.880000677891076e-05
887,48,0.00011100000119768083,53,0.00010520000068936497,51,8.319999324157834e-05
888,48,0.00011239999730605632,53,0.00010750000365078449,53,8.379999781027436e-05
889,48,0.00011190000805072486,50,0.00010649999603629112,52,8.55999969644472e-05
890,46,0.00011510000331327319,51,0.00010910000128205866,51,8.689999231137335e-05
891,52,0.0001142999972216785,51,0.00010789999214466661,50,8.740001067053527e-05
892,47,0.00011749999248422682,53,0.00010750000365078449,51,8.64000030560419e-05
893,50,0.00012240000069141388,51,0.00010879999899771065,50,9.519999730400741e-05
894,48,0.00011139998969156295,50,0.00010680001287255436,51,8.620000153314322e-05
895,48,0.00011649999942164868,51,0.00010779999138321728,53,8.670000534038991e-05
896,49,0.00011439999798312783,50,0.00010730000212788582,55,8.759999764151871e-05
897,53,0.00011649999942164868,53,0.00010959999053739011,52,8.830000297166407e-05
898,48,0.00012349999451544136,53,0.00010800000745803118,52,8.900000830180943e-05
899,50,0.00012229999992996454,54,0.00011029999586753547,48,8.929999603424221e-05
900,48,0.00011700000322889537,54,0.00010970000585075468,54,8.939999679569155e-05
901,51,0.00011920000542886555,54,0.00010920000204350799,49,8.6499989265576e-05
902,51,0.00011719999019987881,50,0.00011140000424347818,53,8.800000068731606e-05
903,52,0.00011319998884573579,53,0.00010750000365078449,49,8.339999476447701e-05
904,48,0.0001142999972216785,51,0.00010939998901449144,53,8.720000914763659e-05
905,49,0.00011480000102892518,52,0.00010790000669658184,52,8.799998613540083e-05
906,49,0.000112900001113303,51,0.00010800000745803118,54,0.0001010000123642385
907,50,0.00011570000788196921,54,0.0001083999959519133,52,8.749999688006938e-05
908,49,0.00011559999256860465,52,0.00010849999671336263,51,8.789999992586672e-05
909,49,0.00011439999798312783,50,0.00010849999671336263,48,8.719999459572136e-05
910,50,0.00011470000026747584,54,0.00010989999282173812,54,8.529999468009919e-05
911,50,0.00011189999349880964,53,0.00010650001058820635,51,8.699999307282269e-05
912,48,0.00016340000729542226,53,0.00011750000703614205,51,0.00010029999248217791
913,49,0.0001311999949393794,53,0.00012029999925289303,52,0.00010389999079052359
914,44,0.00011510000331327319,48,0.0001066999975591898,45,8.549999620299786e-05
915,51,0.00011860000086016953,54,0.00011040001118090004,55,9.070000669453293e-05
916,54,0.0001188000023830682,51,0.00010569998994469643,53,8.680000610183924e-05
917,48,0.00011209999502170831,51,0.000106100007542409,51,8.250000246334821e-05
918,48,0.00011100000119768083,52,0.00010469999688211828,51,7.950000872369856e-05
919,49,0.00011219999578315765,52,0.00010779999138321728,53,8.399999933317304e-05
920,51,0.0001357000001007691,55,0.00010970000585075468,52,8.760001219343394e-05
921,51,0.00011470000026747584,53,0.00010720000136643648,54,8.520000847056508e-05
922,49,0.00011029999586753547,54,0.00010420000762678683,53,8.369999704882503e-05
923,47,0.00010730000212788582,52,0.00010259999544359744,49,8.13999940874055e-05
924,47,0.00011480000102892518,51,0.00010949998977594078,49,8.600000001024455e-05
925,51,0.00011559999256860465,50,0.00010849999671336263,50,8.480000542476773e-05
926,47,0.00012719999358523637,51,0.00011039999662898481,50,9.270000737160444e-05
927,49,0.00011569999333005399,51,0.00010960000508930534,51,8.830000297166407e-05
928,47,0.00012930000957567245,51,0.00011589999485295266,49,9.560000034980476e-05
929,46,0.00011209999502170831,51,0.00010570000449661165,51,8.120000711642206e-05
930,48,0.00011379999341443181,51,0.00010520000068936497,51,8.430000161752105e-05
931,50,0.00011339999036863446,52,0.00010679999832063913,52,8.540000999346375e-05
932,49,0.00011730000551324338,48,0.00010829999519046396,52,8.72999953571707e-05
933,49,0.0001340000017080456,52,0.00010729998757597059,52,8.50000069476664e-05
934,48,0.00011500000255182385,53,0.00010760000441223383,52,8.55999969644472e-05
935,47,0.00011369999265298247,51,0.00010750000365078449,49,8.499999239575118e-05
936,53,0.00011760000779759139,53,0.00010919998749159276,51,8.840000373311341e-05
937,48,0.00011219999578315765,51,0.00010679999832063913,50,8.369999704882503e-05
938,47,0.0001117999927373603,53,0.00010629999451339245,49,8.30000062705949e-05
939,50,0.00011609999637585133,50,0.00011059999815188348,51,8.850000449456275e-05
940,45,0.0003006999904755503,48,0.0002582000015536323,50,0.000185800003237091
941,48,0.00017410000145900995,50,0.00013250000483822078,51,0.00011680000170599669
942,47,0.00012090000382158905,53,0.00011059999815188348,51,8.569999772589654e-05
943,49,0.00011230001109652221,52,0.0001044000091496855,53,8.569999772589654e-05
944,48,0.00011059999815188348,49,0.00010559998918324709,51,8.100000559352338e-05
945,49,0.00011490000179037452,53,0.00010779999138321728,51,8.650000381749123e-05
946,47,0.00011629999789875001,53,0.00011189999349880964,54,9.480000881012529e-05
947,47,0.00011480000102892518,50,0.00010770000517368317,53,8.369999704882503e-05
948,48,0.00011219999578315765,52,0.00010590000601951033,51,8.459998934995383e-05
949,49,0.000109500004327856,52,0.00010370000381954014,49,7.819999882485718e-05
950,50,0.00011499998799990863,50,0.00011110000195913017,53,8.600000001024455e-05
951,45,0.0001112000027205795,49,0.00010689999908208847,49,8.230000094044954e-05
952,49,0.00011389999417588115,51,0.00010590000601951033,54,8.55999969644472e-05
953,50,0.00011049999739043415,51,0.0001053000014508143,49,8.969999908003956e-05
954,50,0.00014139999984763563,52,0.00015069999790284783,51,9.600000339560211e-05
955,47,0.00011740000627469271,49,0.00010689999908208847,49,8.260000322479755e-05
956,50,0.00011789999553002417,52,0.000109500004327856,49,9.119999594986439e-05
957,50,0.00011329998960718513,53,0.000109500004327856,52,8.709999383427203e-05
958,52,0.00011500000255182385,52,0.00010900000052060932,54,8.620000153314322e-05
959,48,0.00011490000179037452,52,0.00010749998909886926,51,8.610000077169389e-05
960,50,0.00011369999265298247,50,0.00010509999992791563,49,8.30000062705949e-05
961,46,0.00011140000424347818,49,0.00010869999823626131,53,8.359999628737569e-05
962,50,0.00011409999569877982,54,0.00010900000052060932,53,8.959999831859022e-05
963,49,0.00011739999172277749,52,0.00011760000779759139,50,8.720000914763659e-05
964,51,0.00011919999087695032,53,0.00011130000348202884,56,9.109999518841505e-05
965,49,0.00011629999789875001,50,0.00010910000128205866,54,8.89999937498942e-05
966,48,0.00011350000568199903,47,0.0001058999914675951,53,8.550001075491309e-05
967,50,0.00021490000654011965,52,0.00016830000095069408,52,0.00011560000712051988
968,49,0.00017109999316744506,54,0.00011280000035185367,52,9.249999129679054e-05
969,48,0.00012460000289138407,49,0.00011039999662898481,51,8.900000830180943e-05
970,48,0.000115999995614402,51,0.00010959999053739011,50,8.660000457894057e-05
971,48,0.00011229999654460698,53,0.00010679999832063913,54,8.47999908728525e-05
972,47,0.00011049999739043415,53,0.00010579999070614576,52,8.199999865610152e-05
973,43,0.00011169999197591096,49,0.00010649999603629112,50,8.280000474769622e-05
974,47,0.00011380000796634704,52,0.00010659999679774046,50,8.499999239575118e-05
975,51,0.00011520000407472253,50,0.00010859999747481197,50,0.00011850000009872019
976,51,0.00011609999637585133,54,0.00010829999519046396,52,8.540000999346375e-05
977,49,0.00011170000652782619,50,0.00010490001295693219,52,8.390001312363893e-05
978,50,0.00011560000712051988,56,0.00010949998977594078,55,8.929999603424221e-05
979,52,0.00011380000796634704,51,0.0001058999914675951,53,8.530000923201442e-05
980,47,0.0001134999911300838,48,0.00010390000534243882,52,8.480000542476773e-05
981,48,0.00011829999857582152,51,0.00010800000745803118,52,9.010000212583691e-05
982,49,0.00011729999096132815,51,0.000112900001113303,52,8.860000525601208e-05
983,45,0.00014459999511018395,50,0.00012070000229869038,49,9.269999281968921e-05
984,51,0.00012340000830590725,54,0.00011079999967478216,52,9.099999442696571e-05
985,50,0.00011410001025069505,51,0.00010800000745803118,50,8.270000398624688e-05
986,48,0.00011959999392274767,53,0.00011330000415910035,54,9.179998596664518e-05
987,47,0.00011439999798312783,52,0.00010959999053739011,52,8.730000990908593e-05
988,49,0.00011239999730605632,49,0.0001033000007737428,51,8.179999713320285e-05
989,49,0.00011480000102892518,52,0.00010750000365078449,54,8.890000754036009e-05
990,47,0.00011209999502170831,50,0.00010540000221226364,53,8.369999704882503e-05
991,50,0.00011330000415910035,51,0.00010689999908208847,50,8.6499989265576e-05
992,48,0.00011229999654460698,49,0.00010689999908208847,52,8.399999933317304e-05
993,50,0.00011549999180715531,52,0.0001083999959519133,51,9.040000441018492e-05
994,49,0.00011180000728927553,53,0.00010650001058820635,51,9.459999273531139e-05
995,49,0.00011779999476857483,51,0.0001078000059351325,51,8.539999544154853e-05
996,49,0.00011550000635907054,51,0.00010489999840501696,50,8.519999391864985e-05
997,51,0.00012929999502375722,49,0.0001419000036548823,52,9.689999569673091e-05
998,52,0.00011709998943842947,53,0.00010760000441223383,55,8.889999298844486e-05
999,52,0.00011970000923611224,51,0.00010819999442901462,49,9.14999982342124e-05
1000,48,0.00011910000466741621,52,0.00011439999798312783,51,9.40999889280647e-05
1001,50,0.0001218999968841672,53,0.00010930000280495733,51,8.939999679569155e-05
1002,48,0.00011549999180715531,52,0.00011100000119768083,53,8.679999154992402e-05
1003,49,0.00011320000339765102,55,0.00010720000136643648,54,8.800000068731606e-05
1004,48,0.00011639999866019934,51,0.00010810000821948051,49,8.910000906325877e-05
1005,48,0.00011959999392274767,52,0.00010889999975915998,52,8.879999222699553e-05
1006,49,0.00011219999578315765,51,0.00010619999375194311,53,8.30000062705949e-05
1007,45,0.00011169999197591096,52,0.00010600000678095967,50,8.47999908728525e-05
1008,51,0.0001320000010309741,53,0.00011000000813510269,50,8.579999848734587e-05
1009,50,0.00011359999189153314,53,0.00010800000745803118,52,8.450000314041972e-05
1010,50,0.00011670000094454736,50,0.00010930000280495733,53,9.040000441018492e-05
1011,51,0.0001871999993454665,51,0.00011649999942164868,49,0.00010810000821948051
1012,50,0.00012100000458303839,51,0.00011029999586753547,54,9.269999281968921e-05
1013,49,0.00011480000102892518,52,0.00010819999442901462,55,8.630000229459256e-05
1014,49,0.00015029999485705048,52,0.00011019999510608613,50,9.010000212583691e-05
1015,49,0.00011480000102892518,51,0.00010930000280495733,51,8.81000014487654e-05
1016,48,0.00010889999975915998,48,0.00010089999705087394,50,7.96000094851479e-05
1017,47,0.00011419999646022916,53,0.00010820000898092985,53,8.739999611862004e-05
1018,51,0.00011529999028425664,54,0.00010840001050382853,54,8.789999992586672e-05
1019,50,0.00011270001414231956,51,0.00010840001050382853,55,8.549999620299786e-05
1020,48,0.00011359999189153314,51,0.00010639999527484179,52,8.769999840296805e-05
1021,49,0.0001120000088121742,52,0.00010599999222904444,51,8.38999985717237e-05
1022,51,0.0001145999995060265,52,0.00010900000052060932,53,9.010000212583691e-05
1023,45,0.00011059999815188348,55,0.0001053000014508143,53,8.340000931639224e-05
1024,48,0.00011280000035185367,52,0.00010679999832063913,50,8.50000069476664e-05
1025,48,0.00011039999662898481,54,0.00010520000068936497,52,8.099999104160815e-05
1026,47,0.00023290001263376325,52,0.00013080000644549727,54,0.00010659999679774046
1027,50,0.00013349999790079892,50,0.00010859999747481197,51,8.630000229459256e-05
1028,48,0.00011829999857582152,52,0.00010889999975915998,51,8.949999755714089e-05
1029,48,0.00011660000018309802,53,0.00010660001134965569,50,8.880000677891076e-05
1030,47,0.00011510000331327319,52,0.00010900000052060932,52,9.26000066101551e-05
1031,48,0.00010849999671336263,51,0.00010399999155197293,50,8.030000026337802e-05
1032,50,0.00011809999705292284,53,0.00011180000728927553,51,9.229998977389187e-05
1033,50,0.00011180000728927553,50,0.00010679999832063913,49,8.719999459572136e-05
1034,48,0.00011229999654460698,54,0.000106100007542409,55,8.460000390186906e-05
1035,48,0.00011480000102892518,52,0.00010620000830385834,54,8.6499989265576e-05
1036,48,0.00011329998960718513,50,0.00010790000669658184,54,8.579999848734587e-05
1037,50,0.0001142999972216785,52,0.0001053000014508143,53,8.30000062705949e-05
1038,51,0.00011140000424347818,52,0.00010799999290611595,50,8.690000686328858e-05
1039,50,0.0001154000055976212,50,0.00010679999832063913,50,8.850000449456275e-05
1040,48,0.00017579999985173345,51,0.00012320000678300858,50,9.250000584870577e-05
1041,50,0.00012789999891538173,48,0.00011669998639263213,51,0.00010309999925084412
1042,52,0.00012040000001434237,53,0.00011039999662898481,50,8.839998918119818e-05
1043,52,0.00011670000094454736,51,0.00010710000060498714,50,8.329999400302768e-05
1044,52,0.00011979999544564635,51,0.00011130000348202884,49,9.119999594986439e-05
1045,53,0.00011680000170599669,53,0.00010659999679774046,53,8.789999992586672e-05
1046,50,0.00011269999959040433,53,0.00010670001211110502,49,8.430000161752105e-05
1047,51,0.00011569999333005399,51,0.00012730000889860094,52,9.169999975711107e-05
1048,50,0.00011740000627469271,54,0.00010970000585075468,48,8.879999222699553e-05
1049,53,0.00011839999933727086,54,0.00011209999502170831,52,8.870000601746142e-05
1050,47,0.00011629999789875001,51,0.00010970000585075468,48,8.679999154992402e-05
1051,49,0.00011160000576637685,52,0.00010720000136643648,50,8.480000542476773e-05
1052,51,0.0001145999995060265,47,0.00010679999832063913,49,8.469999011140317e-05
1053,48,0.00011369999265298247,53,0.00011000000813510269,53,8.749999688006938e-05
1054,50,0.0001480999926570803,51,0.0001171000039903447,54,9.429999045096338e-05
1055,47,0.00011829999857582152,51,0.00010910000128205866,51,9.779998799785972e-05
1056,47,0.00011870000162161887,55,0.00010810000821948051,52,8.709999383427203e-05
1057,49,0.00011700000322889537,54,0.0001112000027205795,54,9.070000669453293e-05
1058,49,0.00011979999544564635,55,0.00011170000652782619,54,9.14999982342124e-05
1059,47,0.00011049999739043415,51,0.00010449999535921961,49,7.999999797903001e-05
1060,48,0.0001137000072048977,49,0.00010509999992791563,52,0.00010559998918324709
1061,51,0.00011809999705292284,49,0.00010939998901449144,53,8.660000457894057e-05
1062,48,0.00011339999036863446,54,0.00010809999366756529,49,8.310000703204423e-05
1063,50,0.00011449999874457717,49,0.00010609999299049377,52,8.149999484885484e-05
1064,51,0.00011560000712051988,53,0.0001109000004362315,51,8.730000990908593e-05
1065,46,0.00012090000382158905,54,0.00010979999206028879,52,9.000000136438757e-05
1066,46,0.00011629999789875001,51,0.00010959999053739011,53,9.080000745598227e-05
1067,51,0.00011480000102892518,50,0.00010750000365078449,53,8.589999924879521e-05
1068,50,0.0001655999949434772,51,0.00011470000026747584,53,0.00010200000542681664
1069,48,0.00012689999130088836,53,0.00011110000195913017,52,9.600000339560211e-05
1070,51,0.00011730000551324338,50,0.0001066999975591898,53,9.31999966269359e-05
1071,51,0.00011539999104570597,53,0.00010960000508930534,53,8.679999154992402e-05
1072,52,0.00011829999857582152,47,0.00010920000204350799,53,9.099999442696571e-05
